ID,Date,Country,VehID,Destination,KmInit,KmFinal,FuelBought,AmountFuel,CashFuel,AmountCash,FuelKm,DriverID
28375,4/23/2013,2,11,AMBATOFOTSY(IKONGO),32093,32251,0,0,32.97000122,90000,32099,12
28376,4/24/2013,2,11,RANOMAFANA,32251,32366,0,0,0,0,0,12
28377,4/25/2013,2,11,FIANARANTSOA,32366,32425,0,0,38.09000015,104000,32425,12
28378,4/25/2013,2,11,TANA,32425,32821,0,0,0,0,0,12
28379,4/26/2013,2,11,BUREAU-MAISON-BUREAU,32821,32823,0,0,0,0,0,28
28380,3/26/2013,2,8,TSIAZOTAFO-USAID,142052,142065,0,0,0,0,0,16
28381,3/26/2013,2,8,CRS-HOME,142065,142071,0,0,0,0,0,41
28382,3/27/2013,2,8,HOME-CRS,142071,142074,0,0,0,0,0,41
28383,3/27/2013,2,8,INSTN,142074,142080,0,0,0,0,0,14
28384,3/27/2013,2,8,DOUANES,142080,142087,0,0,0,0,0,11
28385,3/28/2013,2,8,BANK-ANALAKELY,142087,142095,0,0,0,0,0,11
28386,3/28/2013,2,8,MAE-CRS,142095,142104,0,0,0,0,0,16
28387,3/28/2013,2,8,BMOI,142104,142108,0,0,0,0,0,9
28388,4/2/2013,2,8,CRS-HOME,142108,142110,0,0,0,0,0,41
28389,4/3/2013,2,8,HOME-CRS,142110,142113,0,0,0,0,0,41
28390,4/3/2013,2,8,CRS-HOME,142113,142115,0,0,0,0,0,41
28391,4/4/2013,2,8,HOME-CRS,142115,142118,0,0,0,0,0,41
28392,4/4/2013,2,8,CRS-HOME,142118,142122,0,0,0,0,0,41
28393,4/5/2013,2,8,HOME-CRS,142122,142125,0,0,0,0,0,41
28394,4/5/2013,2,8,GALANA,142125,142127,33.52999878,113000,0,0,142126,16
28395,4/5/2013,2,8,CRS-HOME,142127,142130,0,0,0,0,0,41
28396,4/8/2013,2,8,CEV,142130,142150,0,0,0,0,0,41
28397,4/9/2013,2,8,HOME-CRS,142150,142154,0,0,0,0,0,41
28398,4/9/2013,2,8,CRS-HOME,142154,142158,0,0,0,0,0,41
28399,4/10/2013,2,8,HOME-CRS,142158,142161,0,0,0,0,0,41
28400,4/10/2013,2,8,CRS-HOME,142161,142162,0,0,0,0,0,41
28401,4/10/2013,2,8,HOME-CRS,142162,142166,0,0,0,0,0,41
28402,4/10/2013,2,8,CRS-HOME,142166,142169,0,0,0,0,0,41
28403,4/11/2013,2,8,HOME-CRS,142169,142173,0,0,0,0,0,41
28404,4/11/2013,2,8,CRS-HOME,142173,142174,0,0,0,0,0,41
28405,4/12/2013,2,8,HOME-CRS,142174,142178,0,0,0,0,0,41
28406,4/12/2013,2,8,CRS-HOME,142178,142181,0,0,0,0,0,41
28407,4/12/2013,2,8,CEV,142181,142185,0,0,0,0,0,41
28408,4/14/2013,2,8,CEV,142185,142212,0,0,0,0,0,41
28409,4/15/2013,2,8,HOME-CRS,142212,142216,0,0,0,0,0,41
28410,4/15/2013,2,8,CEV,142216,142220,0,0,0,0,0,41
28411,4/15/2013,2,8,HOME-CRS   A/R,142220,142223,0,0,0,0,0,26
28412,4/16/2013,2,8,ANTSAMPANANA-CRS,142223,142656,0,0,34.41999817,116000,142224,2
28413,4/17/2013,2,8,CMA,142656,142668,0,0,0,0,0,26
28414,4/18/2013,2,8,CRS-HOME,142668,142670,0,0,0,0,0,26
28415,4/18/2013,2,8,TSARALALANA,142670,142678,0,0,0,0,0,8
28416,4/18/2013,2,8,CRS-ISORAKA-HOME,142678,142694,0,0,0,0,0,29
28417,4/19/2013,2,8,HOME-CRS,142694,142703,0,0,0,0,0,29
28418,4/19/2013,2,8,CRS-HOME,142703,142713,0,0,0,0,0,29
28419,4/20/2013,2,8,CEV,142713,142731,0,0,0,0,0,29
28420,4/22/2013,2,8,HOME-CRS,142731,142740,0,0,0,0,0,29
28421,4/22/2013,2,8,CRS-INGRIG-HOME,142740,142746,0,0,0,0,0,41
28422,4/23/2013,2,8,HOME-CRS,142746,142748,0,0,0,0,0,41
28423,4/23/2013,2,8,CRS-HOME,142748,142749,0,0,0,0,0,41
28424,4/24/2013,2,8,HOME-CRS,142749,142751,0,0,0,0,0,41
28425,4/24/2013,2,8,CRS-HOME,142751,142753,0,0,0,0,0,41
28426,4/25/2013,2,8,HOME-CRS,142753,142754,0,0,0,0,0,41
28427,4/25/2013,2,8,CRS-ISORAKA-CRS,142754,142761,0,0,0,0,0,35
28428,4/25/2013,2,8,CRS-HOME,142761,142763,0,0,0,0,0,41
28429,3/26/2013,2,24,CRS-HOME,170349,170356,0,0,0,0,0,29
28430,3/26/2013,2,24,HOME-CRS,170356,170364,0,0,0,0,0,29
28431,3/27/2013,2,24,ANALAKELY-MATERAUTO,170364,170375,0,0,0,0,0,16
28432,3/27/2013,2,24,PAM,170375,170380,0,0,0,0,0,14
28433,3/27/2013,2,24,IVATO-67HA-MANDROSEZA,170380,170427,0,0,0,0,0,16
28434,3/27/2013,2,24,CRS-HOME,170427,170435,0,0,0,0,0,29
28435,3/28/2013,2,24,HOME-CRS,170435,170442,0,0,0,0,0,29
28436,3/28/2013,2,24,PANORAMA,170442,170444,0,0,0,0,0,16
28437,3/28/2013,2,24,CAB FIVOARANA,170444,170452,0,0,0,0,0,14
28438,3/28/2013,2,24,COLIS EXPRESS,170452,170453,0,0,0,0,0,14
28439,3/29/2013,2,24,CRS-HOME,170453,170462,0,0,0,0,0,29
28440,3/31/2013,2,24,CEV,170462,170465,0,0,0,0,0,29
28441,4/3/2013,2,24,DAVE-CRS,170465,170475,0,0,0,0,0,9
28442,4/3/2013,2,24,TAHIROU,170475,170477,0,0,0,0,0,13
28443,4/3/2013,2,24,ALAROBIA,170477,170494,0,0,0,0,0,3
28444,4/4/2013,2,24,BNI,170494,170504,0,0,0,0,0,3
28445,4/4/2013,2,24,BMOI,170504,170508,0,0,0,0,0,3
28446,4/4/2013,2,24,ANDOHARANOFOTSY,170508,170525,0,0,0,0,0,14
28447,4/5/2013,2,24,MAE-DOUANES-ONN-INSTAT,170525,170536,0,0,0,0,0,10
28448,4/5/2013,2,24,JICA-PEACE CORP-CARE,170536,170553,0,0,0,0,0,10
28449,4/8/2013,2,24,FIANARANTSOA,170553,170911,0,0,142.8600006,390000,170560,12
28450,4/9/2013,2,24,MAHAMANINA-ANTARANDOLO-FNR,170911,170919,0,0,0,0,0,12
28451,4/10/2013,2,24,AMBOHIMAHASOA-FNR,170919,171026,0,0,0,0,0,12
28452,4/11/2013,2,24,FITEA-FNR,171026,171041,0,0,0,0,0,12
28453,4/12/2013,2,24,CEV FNR,171041,171059,0,0,0,0,0,12
28454,4/13/2013,2,24,TANA,171059,171421,0,0,0,0,0,12
28455,4/13/2013,2,24,DAVE,171421,171429,0,0,0,0,0,9
28456,4/14/2013,2,24,CEV,171429,171431,0,0,0,0,0,29
28457,4/15/2013,2,24,HOME-CRS,171431,171438,0,0,0,0,0,29
28458,4/15/2013,2,24,TAMATAVE,171438,171751,0,0,73.26000214,200000,171533,12
28459,4/16/2013,2,24,ANTSAMPANANA-FEE,171751,172077,0,0,0,0,0,12
28460,4/17/2013,2,24,FEE CEV,172077,172089,0,0,0,0,0,12
28461,4/18/2013,2,24,FEE CEV,172089,172092,0,0,80.94000244,225000,172090,12
28462,4/19/2013,2,24,TANA,172092,172500,0,0,0,0,0,12
28463,4/23/2013,2,24,ST LAURENT-ASA,172500,172507,0,0,0,0,0,14
28464,4/23/2013,2,24,CLINIQUE-ARO A/R,172507,172522,0,0,0,0,0,14
28465,4/23/2013,2,24,BMOI,172522,172526,0,0,0,0,0,14
28466,4/23/2013,2,24,BOA-CARLTON-BUCOMAD,172526,172539,0,0,0,0,0,14
28467,3/26/2013,2,29,RANOMAFANA,107142,107550,0,0,53.45000076,147000,107392,12
28468,3/26/2013,2,29,MANAKARA,107550,107750,0,0,0,0,0,12
28469,3/27/2013,2,29,CEV MANAKARA,107750,107779,0,0,42.13000107,115000,107761,12
28470,3/28/2013,2,29,RANOMAFANA,107779,107969,0,0,0,0,0,12
28471,3/29/2013,2,29,TANA,107969,108385,0,0,18.30999947,50000,108029,12
28472,4/2/2013,2,29,FIANARANTSOA,108385,108785,0,0,59.72999954,163100,108397,14
28473,4/3/2013,2,29,CEV FNR,108785,108814,0,0,43.95999908,120000,108792,14
28474,4/4/2013,2,29,IKONGO,108814,108993,0,0,0,0,0,14
28475,4/5/2013,2,29,AMBALATENINA-MAROMIANDRA-IKONGO,108993,109041,0,0,0,0,0,14
28476,4/6/2013,2,29,RANOMAFANA,109041,109154,0,0,0,0,0,14
28477,4/7/2013,2,29,MANANJARY,109154,109293,0,0,0,0,0,14
28478,4/8/2013,2,29,CEV MANANJARY,109293,109323,0,0,0,0,0,14
28479,4/9/2013,2,29,CEV MANANJARY,109323,109343,0,0,0,0,0,14
28480,4/10/2013,2,29,MAROKARIMA-MANANJARY,109343,109422,0,0,75.44999695,206000,109413,14
28481,4/11/2013,2,29,KIANJAVATO-MANANJARY,109422,109583,0,0,0,0,0,14
28482,4/12/2013,2,29,ANTSIRABE,109583,109953,0,0,60.40000153,165000,109952,14
28483,4/13/2013,2,29,TANA,109953,110118,0,0,0,0,0,14
28484,4/13/2013,2,29,ARIVONIMAMO-CRS,110118,110254,0,0,0,0,0,9
28485,4/14/2013,2,29,ANDASIBE,110254,110419,0,0,46.88999939,128000,110365,14
28486,4/15/2013,2,29,TAMATAVE,110419,110680,0,0,0,0,0,14
28487,4/16/2013,2,29,TANA,110680,111042,0,0,35.84000015,100000,110783,14
28488,4/17/2013,2,29,HOME-CRS,111042,111052,0,0,0,0,0,29
28489,4/17/2013,2,29,TSIADANA-ANALAKELY,111052,111056,0,0,0,0,0,8
28490,4/17/2013,2,29,NONCIATURE,111056,111076,0,0,0,0,0,29
28491,4/17/2013,2,29,CRS-ANTANINARENINA-HOME,111076,111091,0,0,0,0,0,29
28492,4/18/2013,2,29,HOME-CRS,111091,111103,0,0,0,0,0,29
28493,4/18/2013,2,29,RASSETA-SODIM-BUROMAD,111103,111114,0,0,0,0,0,14
28494,4/18/2013,2,29,CLINIQUE,111114,111123,0,0,0,0,0,35
28495,4/18/2013,2,29,BMOI-ANOSY,111123,111132,0,0,0,0,0,14
28496,4/19/2013,2,29,HOME-CRS,111132,111134,0,0,0,0,0,26
28497,4/19/2013,2,29,TAMATAVE,111134,111497,0,0,36.63000107,100000,111146,14
28498,4/20/2013,2,29,FEE,111497,111612,0,0,64.31999969,168600,111499,14
28499,4/21/2013,2,29,TANA,111612,112060,0,0,60.43999863,165000,112056,14
28500,4/22/2013,2,29,ST LAURENT,112060,112064,0,0,0,0,0,14
28501,4/22/2013,2,29,COLIS EXPRESS,112064,112066,0,0,0,0,0,14
28502,4/22/2013,2,29,CRS-HOME,112066,112074,0,0,0,0,0,29
28503,4/23/2013,2,29,HOME-CRS,112074,112084,0,0,0,0,0,29
28504,4/23/2013,2,29,CRS-HOME,112084,112092,0,0,0,0,0,29
28505,4/24/2013,2,29,HOME-CRS,112092,112100,0,0,0,0,0,29
28506,4/24/2013,2,29,CRS-HOME,112100,112109,0,0,0,0,0,29
28507,4/25/2013,2,29,HOME-CRS,112109,112118,0,0,0,0,0,29
28508,4/25/2013,2,29,ANKATSO,112118,112123,0,0,0,0,0,14
28509,4/25/2013,2,29,CAB FIVOARANA,112123,112132,0,0,0,0,0,14
28510,4/25/2013,2,29,BEHORIRIKA-ANTANIMENA,112132,112142,0,0,0,0,0,14
28511,3/27/2013,2,45,BRA-ODDER-JOVENNA-BRA,178643,178648,0,0,50,138500,178646,34
28512,3/27/2013,2,45,BRA-BERARY-BRA,178648,178653,0,0,0,0,0,34
28513,3/28/2013,2,45,HOME HAJA-BRA,178653,178655,0,0,0,0,0,34
28514,3/28/2013,2,45,ANJATOKA-BRA,178655,178658,0,0,0,0,0,34
28515,3/28/2013,2,45,FTU -CEV FTU,178658,178770,0,0,0,0,0,34
28516,3/28/2013,2,45,CEV FTU,178770,178778,0,0,0,0,0,34
28517,4/7/2013,2,45,TOTAL-EQUI AUTO,178778,178781,0,0,0,0,0,34
28518,4/8/2013,2,45,FTU CEV-BRA,178781,178913,0,0,0,0,0,34
28519,4/8/2013,2,45,OASIS-ECAR-IKONDA-BRA,178913,178919,0,0,0,0,0,34
28520,4/8/2013,2,45,JOVENNA-BRA,178919,178924,0,0,0,0,0,34
28521,4/9/2013,2,45,KUTUBI-BRA,178924,178926,0,0,0,0,0,34
28522,4/9/2013,2,45,BOA-BRA,178926,178927,0,0,0,0,0,34
28523,4/9/2013,2,45,BOA-BERARY-BRA,178927,178933,0,0,0,0,0,34
28524,4/10/2013,2,45,BERARY-JIRAMA-BRA,178933,178938,0,0,0,0,0,34
28525,4/10/2013,2,45,JOVENNA-BRA,178938,178943,0,0,63.86000061,176892,178940,34
28526,4/10/2013,2,45,BERARY-ANDABOLY-BERARY-BRA,178943,178956,0,0,0,0,0,34
28527,4/10/2013,2,45,ONN-OASIS-BRA,178956,178958,0,0,0,0,0,34
28528,4/10/2013,2,45,BOA-BRA,178958,178960,0,0,0,0,0,34
28529,4/10/2013,2,45,BOA-BRA,178960,178962,0,0,0,0,0,34
28530,4/10/2013,2,45,BERARY-IKONDA-BRA,178962,178968,0,0,0,0,0,34
28531,4/11/2013,2,45,AMBOASARY,178968,179003,0,0,0,0,0,34
28532,4/11/2013,2,45,EQUIPAUTO-TOTAL-BRA,179003,179206,0,0,0,0,0,34
28533,4/12/2013,2,45,JIRAMA-JOVENNA-BRA,179206,179211,0,0,0,0,0,34
28534,4/12/2013,2,45,GENDARMERIE-BRA,179211,179212,0,0,0,0,0,34
28535,4/13/2013,2,45,ROM HOME-JOVENNA-OASIS,179212,179218,0,0,43.04000092,119220,179217,34
28536,4/13/2013,2,45,MAROVATO BEFENO-TSIHOMBE,179218,179319,0,0,0,0,0,34
28537,4/14/2013,2,45,BELOHA-BEKITRO-BEKILY,179319,179515,0,0,44,121880,179515,34
28538,4/15/2013,2,45,ANTANIMORA,179515,179621,0,0,0,0,0,34
28539,4/16/2013,2,45,IKONDA-BRA,179621,179691,0,0,16,44320,179691,34
28540,4/16/2013,2,45,OASIS-FANDROMBAHA-ANJATOKA II-BRA,179691,179694,0,0,0,0,0,34
28541,4/17/2013,2,45,IKONDA-OASIS-ANJATOKA II- BRA,179694,179699,0,0,0,0,0,34
28542,4/17/2013,2,45,ODDER-AMBOASARY-CEV-FTU,179699,179819,0,0,0,0,0,34
28543,4/18/2013,2,45,EQUIPAUTO-HOTEL,179819,179823,0,0,0,0,0,34
28544,4/18/2013,2,45,CEV FTU-HOTEL,179823,179845,0,0,0,0,0,34
28545,4/18/2013,2,45,AUIMAD-HOTEL,179845,179849,0,0,0,0,0,34
28546,4/18/2013,2,45,IRIS-HOTEL,179849,179855,0,0,0,0,0,34
28547,4/18/2013,2,45,CEV FTU-HOTEL,179855,179864,0,0,0,0,0,34
28548,4/19/2013,2,45,CEV FTU-BRA,179864,179993,0,0,0,0,0,34
28549,4/20/2013,2,45,JOVENNA-BERARY-BRA,179993,180000,0,0,53.11000061,147114.7031,179997,34
28550,4/22/2013,2,45,IKONDA-IMONGY-ANTSAKOAMANGA-BRA,180000,180132,0,0,0,0,0,34
28551,4/23/2013,2,45,IKONDA-AMBARO-AMBONDRO-BERAKETA-AMBONDRO-IKONDA-BRA,180132,180219,0,0,0,0,0,34
28552,4/24/2013,2,45,IKONDA-AMBARO-AMBONDRO-TSIMANAKIARAKE-AMBONDRO-CAPJI-BERARY-IKONDA-BRA,180219,180304,0,0,0,0,0,34
28553,4/24/2013,2,45,ODDER-JOVENNA-IKONDA-BOA-CAPJI-BRA,180304,180316,0,0,48.93999863,135563.7969,180308,34
28554,4/24/2013,2,45,HOTEL FTU-CEV FTU,180316,180430,0,0,0,0,0,34
28555,4/25/2013,2,45,BRA,180430,180540,0,0,0,0,0,34
28556,4/25/2013,2,45,ODDER-BERARY-ODDER-BRA,180540,180546,0,0,0,0,0,34
28557,4/25/2013,2,45,ANJATOKA-BRA,180546,180548,0,0,0,0,0,34
28558,4/3/2013,2,13,DOUANES-67HA-USAID,73078,73112,0,0,0,0,0,16
28559,4/3/2013,2,13,BMOI,73112,73119,0,0,0,0,0,12
28560,4/4/2013,2,13,CARE,73119,73126,0,0,0,0,0,10
28561,4/4/2013,2,13,AOSY,73126,73134,0,0,0,0,0,12
28562,4/4/2013,2,13,BMOI,73134,73140,0,0,0,0,0,3
28563,4/4/2013,2,13,NNISANA,73140,73150,0,0,0,0,0,10
28564,4/5/2013,2,13,ANOSY,73150,73157,0,0,0,0,0,3
28565,4/5/2013,2,13,BMOI,73157,73162,0,0,0,0,0,3
28566,4/6/2013,2,13,CEV,73162,73223,0,0,0,0,0,35
28567,4/8/2013,2,13,ANTSOHIHY,73223,73227,0,0,47.61000061,130000,73227,3
28568,4/8/2013,2,13,ANTSOHIHY,73227,73925,0,0,43.31999969,120000,73640,3
28569,4/9/2013,2,13,MANDRITSARA,73925,74123,0,0,32.86999893,90000,73926,3
28570,4/10/2013,2,13,MAROTANDRANO-MANDRITSARA,74123,74210,0,0,40,120000,74210,3
28571,4/11/2013,2,13,MAEVATANANA,74210,74782,0,0,50.54000092,140000,74689,3
28572,4/12/2013,2,13,TANA,74782,75102,0,0,43.95000076,120000,75102,3
28573,4/13/2013,2,13,CEV,75102,75139,0,0,0,0,0,35
28574,4/14/2013,2,13,FIANARANTSOA,75139,75562,0,0,0,0,0,3
28575,4/15/2013,2,13,MANANJARY,75562,75764,0,0,51.27999878,140000,75570,3
28576,4/16/2013,2,13,MANANJARY CEV,75764,75791,0,0,0,0,0,3
28577,4/17/2013,2,13,MANANJARY CEV,75791,75828,0,0,0,0,0,3
28578,4/18/2013,2,13,AMBONIAONANAN-MANANJARY,75828,75968,0,0,40.29999924,110000,75840,3
28579,4/19/2013,2,13,ANTSIRABE,75968,76344,0,0,23.64999962,70000,75982,3
28580,4/20/2013,2,13,TANA,76344,76536,0,0,53.54999924,150000,76527,3
28581,4/20/2013,2,13,CEV,76536,76574,0,0,0,0,0,35
28582,4/22/2013,2,13,ICM,76574,76578,0,0,0,0,0,3
28583,4/22/2013,2,13,AIRTEL-BMOI,76578,76584,0,0,0,0,0,3
28584,4/23/2013,2,13,BUCOMAD-FRAUDES-MASCHENER,76584,76599,0,0,0,0,0,3
28585,4/23/2013,2,13,CARLTON,76599,76607,0,0,0,0,0,3
28586,4/23/2013,2,13,ADRA-LOL,76607,76626,0,0,0,0,0,3
28587,4/24/2013,2,13,BMOI,76626,76631,0,0,0,0,0,8
28588,4/24/2013,2,13,ADRA,76631,76645,0,0,0,0,0,8
28589,4/25/2013,2,13,USAID,76645,76673,0,0,0,0,0,3
28590,4/25/2013,2,13,MADCLE-BOA,76673,76686,0,0,0,0,0,3
28591,3/26/2013,2,48,MAGASIN-HOTEL-AEROPORT-HOTEL-ANDROKAROKA-HOTEL-CRS,9186,9194,0,0,0,0,0,23
28592,3/26/2013,2,48,HOTEL-ANDROKAROKA-CARITAS-CRS,9194,9195,0,0,0,0,0,23
28593,3/26/2013,2,48,CARITAS-HOTEL-ANALAMPOTSY-CARITAS-CRS,9195,9202,0,0,0,0,0,23
28594,3/26/2013,2,48,CARITAS-HOTEL-ANALAMPOTSY-MANOMPANA,9202,9287,0,0,70,224000,9209,23
28595,3/27/2013,2,48,FEE-TVE,9287,9496,0,0,0,0,0,23
28596,3/28/2013,2,48,BRT-CEV TVE- BRT,9496,9515,0,0,0,0,0,23
28597,4/5/2013,2,52,TANJOMBATO-CI-HOTEL,44460,44476,0,0,0,0,0,23
28598,4/6/2013,2,52,TAMATAVE,44476,44856,0,0,60.08000183,164000,44504,23
28599,4/7/2013,2,52,FEE-MANOMPANA,44856,44860,0,0,32.97000122,44860,44860,23
28600,4/7/2013,2,52,FEE-MANOMPANA,44860,45080,0,0,10.69999981,30000,44981,23
28601,4/8/2013,2,52,TANAMBE,45080,45126,0,0,0,0,0,23
28602,4/9/2013,2,52,MANANARA,45126,45174,0,0,0,0,0,23
28603,4/10/2013,2,52,AMBODITANGENA-CRS,45174,45180,0,0,0,0,0,23
28604,4/12/2013,2,52,ANTANIMIRANTINA-CRS,45180,45248,0,0,0,0,0,23
28605,3/26/2013,2,18,TANA,26606,26971,64.06999969,181000,0,0,26610,2
28606,3/26/2013,2,18,FIANARANTSOA,26971,27400,0,0,73.62000275,201000,26996,2
28607,3/27/2013,2,18,CEV FIANARA,27400,27415,0,0,0,0,0,2
28608,3/28/2013,2,18,CEV FIANARANTSOA,27415,27424,0,0,76.91999817,210000,27424,2
28609,3/28/2013,2,18,TANA,27424,27825,81.43000031,222300,0,0,27424,2
28610,4/8/2013,2,18,TAMATAVE,27825,28183,71.05999756,194000,0,0,27825,2
28611,4/9/2013,2,18,TANA,28183,28532,66.58999634,181800,0,0,28185,2
28612,4/10/2013,2,18,5 CENTRE TANA,28532,28564,0,0,0,0,0,2
28613,4/11/2013,2,18,TAMATAVE,28564,28919,58.81999969,160600,0,0,28564,2
28614,4/15/2013,2,18,MORAMANGA,28919,29158,0,0,51.63999939,141000,28924,2
28615,4/15/2013,2,18,TANA,29158,29268,0,0,61.90999985,169000,29158,2
28616,4/17/2013,2,18,FIANARANTSOA,29268,29671,0,0,73.06999969,199500,29437,2
28617,4/18/2013,2,18,CEV FANARANTSOA,29671,29704,0,0,67.76000214,185000,29704,2
28618,4/19/2013,2,18,TANA,29704,30103,0,0,79.84999847,218000,30089,2
28619,4/20/2013,2,18,TAMATAVE,30103,30454,0,0,69.54000092,190000,30446,2
28620,3/26/2013,2,21,SOANIERANA IVONGO-FEE,69749,69811,0,0,0,0,0,21
28621,3/27/2013,2,21,FEE-TAMATAVE,69811,69919,0,0,0,0,0,21
28622,4/22/2013,2,21,CEV TVE-FEE,69919,70031,0,0,136.2200012,380000,69922,20
28623,4/23/2013,2,21,CEV FEE,70031,70043,0,0,0,0,0,20
28624,4/25/2013,2,21,miorimivalana,70043,70117,0,0,0,0,0,20
28625,3/26/2013,2,14,ST LAURENT-PROPNEU-TELMA,78458,78479,0,0,0,0,0,16
28626,3/26/2013,2,14,MANDROSOA-FIBASOM-ODDIT-BRT,78479,78508,0,0,0,0,0,22
28627,3/27/2013,2,14,SICAM-BNI-PROPNEU-BRT,78508,78535,0,0,0,0,0,22
28628,3/28/2013,2,14,SICAM-MADAUTO-BRT,78535,78550,0,0,0,0,0,22
28629,4/2/2013,2,14,JP TRADING-BNI-BRT,78550,78561,0,0,0,0,0,22
28630,4/4/2013,2,14,FEE-BRT,78561,78780,0,0,0,0,0,22
28631,4/5/2013,2,14,FEE-MIORIMIVALANA,78780,78948,0,0,0,0,0,22
28632,4/6/2013,2,14,FEE,78948,78998,0,0,0,0,0,22
28633,4/7/2013,2,14,TAMATAVE,78998,79115,0,0,0,0,0,22
28634,4/8/2013,2,14,JP TRADING-GALANA,79115,79127,0,0,87.91999817,240000,79127,22
28635,4/8/2013,2,14,FEE,79127,79235,0,0,0,0,0,22
28636,4/9/2013,2,14,MIORIMIVALANA-FEE,79235,79341,0,0,0,0,0,16
28637,4/10/2013,2,14,SAHAVE II,79341,79407,0,0,0,0,0,22
28638,4/11/2013,2,14,AMPAHIBE-FEE,79407,79502,0,0,0,0,0,22
28639,4/12/2013,2,14,VOHITRARIVO-FEE,79502,79591,0,0,0,0,0,22
28640,4/13/2013,2,14,TAMATAVE,79591,79719,0,0,0,0,0,22
28641,4/14/2013,2,14,TANAMBAO-BRT,79719,79725,0,0,0,0,0,21
28642,4/15/2013,2,14,FEE,79725,79859,0,0,0,0,0,21
28643,4/16/2013,2,14,MORIMIVALANA-FEE,79859,79959,0,0,0,0,0,21
28644,4/17/2013,2,14,TAMATAVE-FEE,79959,80167,0,0,0,0,0,21
28645,4/17/2013,2,14,MIORIMIVALANA-FEE,80167,80220,0,0,0,0,0,21
28646,4/18/2013,2,14,ANDASIBE-MAHATSARA-FEE,80220,80393,0,0,0,0,0,21
28647,4/19/2013,2,14,TAMATAVE-FEE,80393,80635,0,0,0,0,0,21
28648,4/20/2013,2,14,AMBODIHASINA-FEE,80635,80735,0,0,0,0,0,21
28649,4/21/2013,2,14,MANANARA,80735,80924,0,0,0,0,0,21
28650,4/22/2013,2,14,SOAVINARIVO-MANANARA,80924,80947,0,0,0,0,0,21
28651,4/23/2013,2,14,HOALAPANO-MANANARA,80947,81013,0,0,0,0,0,21
28652,4/24/2013,2,14,CEV MANANARA,81013,81025,0,0,0,0,0,21
28653,4/25/2013,2,14,CEV-SOAVINARIVO-MANANARA,81025,81059,0,0,0,0,0,21
28654,4/26/2013,2,14,CEV MANANARA,81059,81087,0,0,0,0,0,21
28655,3/26/2013,2,15,BANK-TELMA-AIRTEL-ANDRAHARO,98394,98427,0,0,0,0,0,11
28656,3/27/2013,2,15,CRS-HOME ISS,98427,98429,0,0,0,0,0,26
28657,3/27/2013,2,15,INSTN-ASA,98429,98438,0,0,0,0,0,11
28658,3/28/2013,2,15,CRS-HOME,98438,98440,0,0,0,0,0,26
28659,3/28/2013,2,15,CEV,98440,98442,0,0,0,0,0,26
28660,3/28/2013,2,15,ANJOHY,98442,98448,0,0,0,0,0,11
28661,3/28/2013,2,15,CRS-HOME,98448,98449,0,0,0,0,0,26
28662,3/29/2013,2,15,CEV,98449,98523,0,0,0,0,0,28
28663,4/2/2013,2,15,HOME-CRS,98523,98524,0,0,0,0,0,28
28664,4/2/2013,2,15,MAE-DOUANES-67HA-JIRAMA-BANK-ARO,98524,98557,0,0,0,0,0,11
28665,4/2/2013,2,15,CRS-HOME,98557,98558,0,0,0,0,0,28
28666,4/3/2013,2,15,HOME LAURA-CRS,98558,98559,0,0,0,0,0,16
28667,4/3/2013,2,15,PAM-GALAXY-PAM-CRS,98559,98597,0,0,0,0,0,27
28668,4/4/2013,2,15,CRS-HOME A/R,98597,98599,0,0,0,0,0,26
28669,4/4/2013,2,15,CEV,98599,98617,0,0,0,0,0,26
28670,4/5/2013,2,15,CRS-HOME,98617,98619,0,0,0,0,0,26
28671,4/5/2013,2,15,GALANA,98619,98620,0,0,0,0,0,11
28672,4/6/2013,2,15,CEV,98620,98691,0,0,0,0,0,26
28673,4/8/2013,2,15,FNR-CEV FNR,98691,99090,0,0,0,0,0,11
28674,4/9/2013,2,15,MNJ- CEV MNJ,99090,99527,0,0,96.29000092,260000,99096,11
28675,4/10/2013,2,15,MNJ CEV,99527,99540,0,0,0,0,0,11
28676,4/11/2013,2,15,MNJ CEV,99540,99551,0,0,0,0,0,11
28677,4/12/2013,2,15,MNJ CEV,99551,99563,0,0,0,0,0,11
28678,4/13/2013,2,15,MNJ CEV,99563,99589,0,0,0,0,0,11
28679,4/14/2013,2,15,RANOMAFANA-FNR,99589,99788,0,0,0,0,0,11
28680,4/15/2013,2,15,FNR CEV,99788,99814,0,0,0,0,0,11
28681,4/16/2013,2,15,TANA,99814,100242,0,0,84.25,230000,99814,11
28682,4/17/2013,2,15,FNR-CEV FNR,100242,100657,0,0,98.16000366,268000,100245,11
28683,4/18/2013,2,15,TANA,100657,101075,0,0,0,0,0,11
28684,4/19/2013,2,15,BANK,101075,101080,0,0,0,0,0,11
28685,4/20/2013,2,15,IVATO,101080,101152,0,0,0,0,0,11
28686,4/22/2013,2,15,FNR,101152,101553,0,0,54.58000183,149000,101152,11
28687,4/23/2013,2,15,IKONGO,101553,101732,0,0,50.97000122,139000,101553,11
28688,4/24/2013,2,15,IKONGO CEV,101732,101733,0,0,0,0,0,11
28689,4/25/2013,2,15,AMBATOFOTSY-IKONGO,101733,101764,0,0,0,0,0,11
28690,4/26/2013,2,15,ANTSIRABE,101764,102105,0,0,0,0,0,11
28691,4/27/2013,2,15,TANA,102105,102301,0,0,94.91999817,256960,102301,11
